"","CodeYear","X","iso2c","code","year","country","trade","gdppc","education","competitiveness","urban","id","cocscore","Country","Year","Code","aca_pres","aca_year","aca_yrsince","foia_pres","foia_year","foia_yrssince"
"158","BDI2004",535,"BI","BDI",2004,"Burundi",31.57611818,5327699756,11.6547,NA,9.139,1113,-0.969913542,"Burundi",2004,"BDI",1,2002,2,0,0,NA
"159","BDI2005",536,"BI","BDI",2005,"Burundi",41.64680569,5375649054,12.69901,140,9.375,1329,-0.899686992,"Burundi",2005,"BDI",1,2002,3,0,0,NA
"160","BDI2006",537,"BI","BDI",2006,"Burundi",54.15179049,5665109338,13.89469,140,9.617,1545,-1.065673947,"Burundi",2006,"BDI",1,2002,4,0,0,NA
"161","BDI2007",538,"BI","BDI",2007,"Burundi",41.48231204,5936231951,14.82829,140,9.864,1761,-1.116411567,"Burundi",2007,"BDI",1,2002,5,0,0,NA
"162","BDI2008",539,"BI","BDI",2008,"Burundi",47.41791826,6235899991,NA,140,10.118,1977,-1.015800476,"Burundi",2008,"BDI",1,2002,6,0,0,NA
"163","BDI2009",540,"BI","BDI",2009,"Burundi",49.9258729,6452187532,19.76028,140,10.376,2193,-1.067552328,"Burundi",2009,"BDI",1,2002,7,0,0,NA
"164","BDI2010",541,"BI","BDI",2010,"Burundi",48.09569624,6696461064,22.82431,211,10.641,2409,-1.105630279,"Burundi",2010,"BDI",1,2002,8,0,0,NA
"165","BEL1996",451,"BE","BEL",1996,"Belgium",118.0604051,3.33e+11,145.6915,NA,96.851,21,1.313491464,"Belgium",1996,"BEL",0,2001,-5,1,0,NA
"166","BEL1997",452,"BE","BEL",1997,"Belgium",124.3666167,3.46e+11,NA,NA,96.924,NA,NA,"Belgium",1997,"BEL",0,2001,-4,1,0,NA
"167","BEL1998",453,"BE","BEL",1998,"Belgium",123.4841571,3.52e+11,NA,NA,96.996,237,1.318978548,"Belgium",1998,"BEL",0,2001,-3,1,0,NA
"168","BEL1999",454,"BE","BEL",1999,"Belgium",123.9970355,3.65e+11,141.38297,NA,97.065,NA,NA,"Belgium",1999,"BEL",0,2001,-2,1,0,NA
"169","BEL2000",455,"BE","BEL",2000,"Belgium",141.078994,3.78e+11,144.67471,NA,97.128,453,1.45981431,"Belgium",2000,"BEL",0,2001,-1,1,0,NA
"170","BEL2001",456,"BE","BEL",2001,"Belgium",138.6947492,3.81e+11,153.784,NA,97.184,NA,NA,"Belgium",2001,"BEL",1,2001,0,1,0,NA
"171","BEL2002",457,"BE","BEL",2002,"Belgium",135.1247887,3.88e+11,155.86044,NA,97.239,669,1.450020432,"Belgium",2002,"BEL",1,2001,1,1,0,NA
"172","BEL2003",458,"BE","BEL",2003,"Belgium",131.9901499,3.91e+11,158.98756,NA,97.292,885,1.381170988,"Belgium",2003,"BEL",1,2001,2,1,0,NA
"173","BEL2004",459,"BE","BEL",2004,"Belgium",136.0378426,4.05e+11,107.9165,NA,97.345,1101,1.35314548,"Belgium",2004,"BEL",1,2001,3,1,0,NA
"174","BEL2005",460,"BE","BEL",2005,"Belgium",143.3763215,4.14e+11,108.35425,156,97.397,1317,1.34454453,"Belgium",2005,"BEL",1,2001,4,1,0,NA
"175","BEL2006",461,"BE","BEL",2006,"Belgium",147.6939466,4.24e+11,108.50358,156,97.448,1533,1.249812961,"Belgium",2006,"BEL",1,2001,5,1,0,NA
"176","BEL2007",462,"BE","BEL",2007,"Belgium",151.1634316,4.39e+11,107.87072,156,97.497,1749,1.296854854,"Belgium",2007,"BEL",1,2001,6,1,0,NA
"177","BEL2008",463,"BE","BEL",2008,"Belgium",158.9079437,4.42e+11,106.41283,156,97.546,1965,1.318707585,"Belgium",2008,"BEL",1,2001,7,1,0,NA
"178","BEL2009",464,"BE","BEL",2009,"Belgium",136.3566249,4.32e+11,105.69595,156,97.594,2181,1.427966118,"Belgium",2009,"BEL",1,2001,8,1,0,NA
"179","BEL2010",465,"BE","BEL",2010,"Belgium",151.1001065,4.43e+11,105.78588,156,97.641,2397,1.494093537,"Belgium",2010,"BEL",1,2001,9,1,0,NA
"180","BEN1996",546,"BJ","BEN",1996,"Benin",56.51779145,9334227963,NA,NA,37.071,23,-0.930731416,"Benin",1996,"BEN",0,2004,-8,0,0,NA
"181","BEN1997",547,"BJ","BEN",1997,"Benin",58.71162961,9869516849,NA,NA,37.385,NA,NA,"Benin",1997,"BEN",0,2004,-7,0,0,NA
"182","BEN1998",548,"BJ","BEN",1998,"Benin",59.5936253,10260449609,NA,NA,37.699,239,-0.59970516,"Benin",1998,"BEN",0,2004,-6,0,0,NA
"183","BEN1999",549,"BJ","BEN",1999,"Benin",64.67000785,10808506330,20.79389,NA,38.015,NA,NA,"Benin",1999,"BEN",0,2004,-5,0,0,NA
"184","BEN2000",550,"BJ","BEN",2000,"Benin",55.99169036,11441883948,21.6057,NA,38.333,455,-0.49276942,"Benin",2000,"BEN",0,2004,-4,0,0,NA
"185","BEN2001",551,"BJ","BEN",2001,"Benin",57.27591999,12051783372,23.37587,NA,38.65,NA,NA,"Benin",2001,"BEN",0,2004,-3,0,0,NA
"186","BEN2002",552,"BJ","BEN",2002,"Benin",51.48426491,12611524838,25.29306,NA,38.969,671,-0.792009234,"Benin",2002,"BEN",0,2004,-2,0,0,NA
"187","BEN2003",553,"BJ","BEN",2003,"Benin",48.72235439,13045871410,26.58069,NA,39.297,887,-0.56892395,"Benin",2003,"BEN",0,2004,-1,0,0,NA
"188","BEN2004",554,"BJ","BEN",2004,"Benin",46.37025873,13623755116,28.34751,NA,39.635,1103,-0.493639767,"Benin",2004,"BEN",1,2004,0,0,0,NA
"189","BEN2005",555,"BJ","BEN",2005,"Benin",45.81656011,13856936261,34.58277,270,39.982,1319,-0.970942497,"Benin",2005,"BEN",1,2004,1,0,0,NA
"190","BEN2006",556,"BJ","BEN",2006,"Benin",46.85187251,14403871440,NA,270,40.338,1535,-0.616738021,"Benin",2006,"BEN",1,2004,2,0,0,NA
"191","BEN2007",557,"BJ","BEN",2007,"Benin",57.8049633,15266161439,NA,270,40.703,1751,-0.473546594,"Benin",2007,"BEN",1,2004,3,0,0,NA
"192","BEN2008",558,"BJ","BEN",2008,"Benin",56.49791804,16013194855,NA,270,41.078,1967,-0.53126967,"Benin",2008,"BEN",1,2004,4,0,0,NA
"193","BEN2009",559,"BJ","BEN",2009,"Benin",52.70052519,16384577181,NA,270,41.461,2183,-0.672711611,"Benin",2009,"BEN",1,2004,5,0,0,NA
"194","BEN2010",560,"BJ","BEN",2010,"Benin",60.99298998,16731414124,NA,270,41.854,2399,-0.737614274,"Benin",2010,"BEN",1,2004,6,0,0,NA
"195","BFA1996",470,"BF","BFA",1996,"Burkina Faso",38.18029777,9731489002,NA,NA,15.407,32,0.221323252,"Burkina Faso",1996,"BFA",0,2007,-11,0,0,NA
"196","BFA1997",471,"BF","BFA",1997,"Burkina Faso",37.41641878,10346211080,NA,NA,15.875,NA,NA,"Burkina Faso",1997,"BFA",0,2007,-10,0,0,NA
"197","BFA1998",472,"BF","BFA",1998,"Burkina Faso",40.93978358,11102283178,NA,NA,16.51,248,-0.243102238,"Burkina Faso",1998,"BFA",0,2007,-9,0,0,NA
"198","BFA1999",473,"BF","BFA",1999,"Burkina Faso",33.68632612,11924316094,9.79284,NA,17.166,NA,NA,"Burkina Faso",1999,"BFA",0,2007,-8,0,0,NA
"199","BFA2000",474,"BF","BFA",2000,"Burkina Faso",34.5123825,12141367491,10.42231,NA,17.844,464,-0.140602306,"Burkina Faso",2000,"BFA",0,2007,-7,0,0,NA
"200","BFA2001",475,"BF","BFA",2001,"Burkina Faso",32.3692329,12944324635,10.63872,NA,18.54,NA,NA,"Burkina Faso",2001,"BFA",0,2007,-6,0,0,NA
"201","BFA2002",476,"BF","BFA",2002,"Burkina Faso",30.87290647,13507791646,NA,NA,19.258,680,-0.021676276,"Burkina Faso",2002,"BFA",0,2007,-5,0,0,NA
"202","BFA2003",477,"BF","BFA",2003,"Burkina Faso",30.73251815,14561728970,12.07676,NA,19.996,896,-0.033451848,"Burkina Faso",2003,"BFA",0,2007,-4,0,0,NA
"203","BFA2004",478,"BF","BFA",2004,"Burkina Faso",37.12858447,15213872267,13.25295,NA,20.757,1112,-0.152619109,"Burkina Faso",2004,"BFA",0,2007,-3,0,0,NA
"204","BFA2005",479,"BF","BFA",2005,"Burkina Faso",35.53571955,16531676827,14.3003,270,21.537,1328,-0.090967983,"Burkina Faso",2005,"BFA",0,2007,-2,0,0,NA
"205","BFA2006",480,"BF","BFA",2006,"Burkina Faso",36.77824433,17565428799,15.04075,270,22.339,1544,-0.329226255,"Burkina Faso",2006,"BFA",0,2007,-1,0,0,NA
"206","BFA2007",481,"BF","BFA",2007,"Burkina Faso",35.42453458,18558754697,16.16433,270,23.163,1760,-0.351358831,"Burkina Faso",2007,"BFA",1,2007,0,0,0,NA
"207","BFA2008",482,"BF","BFA",2008,"Burkina Faso",36.31053849,19912522715,18.90864,270,23.993,1976,-0.328134686,"Burkina Faso",2008,"BFA",1,2007,1,0,0,NA
"208","BFA2009",483,"BF","BFA",2009,"Burkina Faso",40.42085536,20502334500,20.28686,270,24.828,2192,-0.38107729,"Burkina Faso",2009,"BFA",1,2007,2,0,0,NA
"209","BFA2010",484,"BF","BFA",2010,"Burkina Faso",48.86683091,22234028342,21.9022,270,25.665,2408,-0.388622314,"Burkina Faso",2010,"BFA",1,2007,3,0,0,NA
"210","BGD1996",432,"BD","BGD",1996,"Bangladesh",26.07608772,1.78e+11,NA,NA,22.064,18,-0.733031988,"Bangladesh",1996,"BGD",0,2004,-8,0,2009,-13
"211","BGD1997",433,"BD","BGD",1997,"Bangladesh",26.32551339,1.86e+11,NA,NA,22.438,NA,NA,"Bangladesh",1997,"BGD",0,2004,-7,0,2009,-12
"212","BGD1998",434,"BD","BGD",1998,"Bangladesh",27.8800634,1.96e+11,43.65017,NA,22.818,234,-0.439141214,"Bangladesh",1998,"BGD",0,2004,-6,0,2009,-11
"213","BGD1999",435,"BD","BGD",1999,"Bangladesh",28.38794056,2.05e+11,46.71544,NA,23.202,NA,NA,"Bangladesh",1999,"BGD",0,2004,-5,0,2009,-10
"214","BGD2000",436,"BD","BGD",2000,"Bangladesh",29.32171436,2.16e+11,48.10973,NA,23.59,450,-0.942745209,"Bangladesh",2000,"BGD",0,2004,-4,0,2009,-9
"215","BGD2001",437,"BD","BGD",2001,"Bangladesh",32.09801707,2.27e+11,49.36426,NA,24.096,NA,NA,"Bangladesh",2001,"BGD",0,2004,-3,0,2009,-8
"216","BGD2002",438,"BD","BGD",2002,"Bangladesh",28.96738072,2.36e+11,50.50608,NA,24.756,666,-1.177107811,"Bangladesh",2002,"BGD",0,2004,-2,0,2009,-7
"217","BGD2003",439,"BD","BGD",2003,"Bangladesh",27.6578849,2.47e+11,50.27812,NA,25.429,882,-1.333667159,"Bangladesh",2003,"BGD",0,2004,-1,0,2009,-6
"218","BGD2004",440,"BD","BGD",2004,"Bangladesh",26.85823415,2.6e+11,46.8373,NA,26.114,1098,-1.488409877,"Bangladesh",2004,"BGD",1,2004,0,0,2009,-5
"219","BGD2005",441,"BD","BGD",2005,"Bangladesh",34.39693486,2.77e+11,45.51679,NA,26.809,1314,-1.412445426,"Bangladesh",2005,"BGD",1,2004,1,0,2009,-4
"220","BGD2006",442,"BD","BGD",2006,"Bangladesh",38.11192443,2.95e+11,46.09809,NA,27.517,1530,-1.422969818,"Bangladesh",2006,"BGD",1,2004,2,0,2009,-3
"221","BGD2007",443,"BD","BGD",2007,"Bangladesh",39.94238265,3.16e+11,46.87096,NA,28.237,1746,-1.046986818,"Bangladesh",2007,"BGD",1,2004,3,0,2009,-2
"222","BGD2008",444,"BD","BGD",2008,"Bangladesh",42.62091403,3.35e+11,44.88645,NA,28.968,1962,-1.016068935,"Bangladesh",2008,"BGD",1,2004,4,0,2009,-1
"223","BGD2009",445,"BD","BGD",2009,"Bangladesh",40.09279622,3.52e+11,48.53761,NA,29.709,2178,-1.027248144,"Bangladesh",2009,"BGD",1,2004,5,1,0,NA
"224","BGD2010",446,"BD","BGD",2010,"Bangladesh",37.80284267,3.72e+11,50.11942,NA,30.462,2394,-1.023269892,"Bangladesh",2010,"BGD",1,2004,6,1,0,NA
"225","BGR1996",489,"BG","BGR",1996,"Bulgaria",104.3680076,72035809712,93.04124,NA,68.007,31,-0.775768638,"Bulgaria",1996,"BGR",0,2008,-12,0,2000,-4
"226","BGR1997",490,"BG","BGR",1997,"Bulgaria",87.39324111,71243415805,92.55391,NA,68.231,NA,NA,"Bulgaria",1997,"BGR",0,2008,-11,0,2000,-3
"227","BGR1998",491,"BG","BGR",1998,"Bulgaria",79.15009601,73736935358,91.83215,NA,68.454,247,-0.238482222,"Bulgaria",1998,"BGR",0,2008,-10,0,2000,-2
"228","BGR1999",492,"BG","BGR",1999,"Bulgaria",90.95776967,69600293285,91.8873,NA,68.677,NA,NA,"Bulgaria",1999,"BGR",0,2008,-9,0,2000,-1
"229","BGR2000",493,"BG","BGR",2000,"Bulgaria",78.32361937,73087928740,92.56425,NA,68.899,463,-0.213454634,"Bulgaria",2000,"BGR",0,2008,-8,1,2000,0
"230","BGR2001",494,"BG","BGR",2001,"Bulgaria",79.35049015,76192722494,93.57995,NA,69.166,NA,NA,"Bulgaria",2001,"BGR",0,2008,-7,1,2000,1
"231","BGR2002",495,"BG","BGR",2002,"Bulgaria",75.46514112,80778093589,95.28423,NA,69.524,679,-0.195734218,"Bulgaria",2002,"BGR",0,2008,-6,1,2000,2
"232","BGR2003",496,"BG","BGR",2003,"Bulgaria",79.2771073,84879619279,86.89548,NA,69.879,895,-0.071070135,"Bulgaria",2003,"BGR",0,2008,-5,1,2000,3
"233","BGR2004",497,"BG","BGR",2004,"Bulgaria",93.28954514,90443959233,89.40084,NA,70.233,1111,0.098735064,"Bulgaria",2004,"BGR",0,2008,-4,1,2000,4
"234","BGR2005",498,"BG","BGR",2005,"Bulgaria",99.87344245,96988658676,90.45072,586,70.584,1327,0.058432888,"Bulgaria",2005,"BGR",0,2008,-3,1,2000,5
"235","BGR2006",499,"BG","BGR",2006,"Bulgaria",111.2914142,1.04e+11,91.37149,586,70.932,1543,-0.100868478,"Bulgaria",2006,"BGR",0,2008,-2,1,2000,6
"236","BGR2007",500,"BG","BGR",2007,"Bulgaria",122.6138492,1.11e+11,91.69475,586,71.278,1759,-0.233496785,"Bulgaria",2007,"BGR",0,2008,-1,1,2000,7
"237","BGR2008",501,"BG","BGR",2008,"Bulgaria",124.2661759,1.18e+11,90.61116,586,71.622,1975,-0.303651839,"Bulgaria",2008,"BGR",1,2008,0,1,2000,8
"238","BGR2009",502,"BG","BGR",2009,"Bulgaria",93.12233844,1.13e+11,89.52446,586,71.963,2191,-0.247122794,"Bulgaria",2009,"BGR",1,2008,1,1,2000,9
"239","BGR2010",503,"BG","BGR",2010,"Bulgaria",110.1981351,1.13e+11,90.42465,586,72.302,2407,-0.206980243,"Bulgaria",2010,"BGR",1,2008,2,1,2000,10
"240","BHR1996",508,"BH","BHR",1996,"Bahrain",164.1154193,25379705268,104.15552,NA,88.385,17,0.166452095,"Bahrain",1996,"BHR",0,0,NA,0,0,NA
"241","BHR1997",509,"BH","BHR",1997,"Bahrain",148.5820781,26164699498,97.98492,NA,88.382,NA,NA,"Bahrain",1997,"BHR",0,0,NA,0,0,NA
"242","BHR1998",510,"BH","BHR",1998,"Bahrain",128.4891015,27417989333,97.43705,NA,88.379,233,0.100275531,"Bahrain",1998,"BHR",0,0,NA,0,0,NA
"243","BHR1999",511,"BH","BHR",1999,"Bahrain",141.8316988,28596962590,96.69678,NA,88.376,NA,NA,"Bahrain",1999,"BHR",0,0,NA,0,0,NA
"244","BHR2000",512,"BH","BHR",2000,"Bahrain",135.8090158,30112600118,100.2183,NA,88.372,449,0.373672217,"Bahrain",2000,"BHR",0,0,NA,0,0,NA
"245","BHR2001",513,"BH","BHR",2001,"Bahrain",127.026112,30862715095,100.52183,NA,88.369,NA,NA,"Bahrain",2001,"BHR",0,0,NA,0,0,NA
"246","BHR2002",514,"BH","BHR",2002,"Bahrain",130.6075232,31978139384,96.38765,NA,88.37,665,0.768717825,"Bahrain",2002,"BHR",0,0,NA,0,0,NA
"247","BHR2003",515,"BH","BHR",2003,"Bahrain",128.0914868,33904486894,96.85467,NA,88.376,881,0.449702978,"Bahrain",2003,"BHR",0,0,NA,0,0,NA
"248","BHR2004",516,"BH","BHR",2004,"Bahrain",140.7372332,36271341149,98.81936,NA,88.386,1097,0.529212952,"Bahrain",2004,"BHR",0,0,NA,0,0,NA
"249","BHR2005",517,"BH","BHR",2005,"Bahrain",148.313493,38726526363,99.97488,NA,88.4,1313,0.46535936,"Bahrain",2005,"BHR",0,0,NA,0,0,NA
"250","BHR2006",518,"BH","BHR",2006,"Bahrain",147.1018554,41231577928,99.37626,NA,88.419,1529,0.243811309,"Bahrain",2006,"BHR",0,0,NA,0,0,NA
"251","BHR2007",519,"BH","BHR",2007,"Bahrain",137.7850506,44650683364,NA,60,88.441,1745,0.251335025,"Bahrain",2007,"BHR",0,0,NA,0,0,NA
"252","BHR2008",520,"BH","BHR",2008,"Bahrain",145.882662,47439175846,NA,60,88.468,1961,0.24810937,"Bahrain",2008,"BHR",0,0,NA,0,0,NA
"253","BHR2009",521,"BH","BHR",2009,"Bahrain",117.9637254,48644022974,NA,60,88.5,2177,0.241508976,"Bahrain",2009,"BHR",0,0,NA,0,0,NA
"254","BHR2010",522,"BH","BHR",2010,"Bahrain",120.4723945,50752452953,NA,60,88.535,2393,0.249003798,"Bahrain",2010,"BHR",0,0,NA,0,0,NA
"255","BHS1996",641,"BS","BHS",1996,"Bahamas",105.856747,6455918081,NA,NA,81.18,16,1.202000976,"Bahamas",1996,"BHS",0,0,NA,0,0,NA
"256","BHS1997",642,"BS","BHS",1997,"Bahamas",91.25683137,6589054573,82.03549,NA,81.396,NA,NA,"Bahamas",1997,"BHS",0,0,NA,0,0,NA
"257","BHS1998",643,"BS","BHS",1998,"Bahamas",88.90555081,6899825607,NA,NA,81.611,232,1.348900318,"Bahamas",1998,"BHS",0,0,NA,0,0,NA
"258","BHS1999",644,"BS","BHS",1999,"Bahamas",86.69857601,7392758113,77.67109,NA,81.824,NA,NA,"Bahamas",1999,"BHS",0,0,NA,0,0,NA
"259","BHS2000",645,"BS","BHS",2000,"Bahamas",91.20146306,7699501863,NA,NA,82.009,448,1.385656357,"Bahamas",2000,"BHS",0,0,NA,0,0,NA
"260","BHS2001",646,"BS","BHS",2001,"Bahamas",82.99738623,7901662072,NA,NA,82.064,NA,NA,"Bahamas",2001,"BHS",0,0,NA,0,0,NA
"261","BHS2002",647,"BS","BHS",2002,"Bahamas",80.57822971,8115372757,91.63223,NA,82.118,664,1.44925034,"Bahamas",2002,"BHS",0,0,NA,0,0,NA
"262","BHS2003",648,"BS","BHS",2003,"Bahamas",81.44829197,8012734016,NA,NA,82.172,880,1.399311662,"Bahamas",2003,"BHS",0,0,NA,0,0,NA
"263","BHS2004",649,"BS","BHS",2004,"Bahamas",87.10558576,8083477181,86.37852,NA,82.226,1096,1.402297258,"Bahamas",2004,"BHS",0,0,NA,0,0,NA
"264","BHS2005",650,"BS","BHS",2005,"Bahamas",93.20118211,8357934889,89.29486,NA,82.28,1312,1.330680847,"Bahamas",2005,"BHS",0,0,NA,0,0,NA
"265","BHS2006",651,"BS","BHS",2006,"Bahamas",100.1146431,8568292730,91.60132,NA,82.334,1528,1.376170874,"Bahamas",2006,"BHS",0,0,NA,0,0,NA
"266","BHS2007",652,"BS","BHS",2007,"Bahamas",100.7048206,8692234988,95.06307,58,82.388,1744,1.370789886,"Bahamas",2007,"BHS",0,0,NA,0,0,NA
"267","BHS2008",653,"BS","BHS",2008,"Bahamas",100.0240097,8490232901,94.44566,58,82.442,1960,1.380107999,"Bahamas",2008,"BHS",0,0,NA,0,0,NA
"268","BHS2009",654,"BS","BHS",2009,"Bahamas",87.53072086,8135743673,92.98174,58,82.495,2176,1.366360903,"Bahamas",2009,"BHS",0,0,NA,0,0,NA
"269","BHS2010",655,"BS","BHS",2010,"Bahamas",89.98707896,8260934776,92.63368,58,82.549,2392,1.357751727,"Bahamas",2010,"BHS",0,0,NA,0,0,NA
"270","BIH1996",394,"BA","BIH",1996,"Bosnia and Herzegovina",107.5000435,13127051109,NA,NA,39.39,27,-0.349427521,"Bosnia and Herzegovina",1996,"BIH",0,0,NA,0,2002,-6
"271","BIH1997",395,"BA","BIH",1997,"Bosnia and Herzegovina",100.6309648,17641388142,NA,NA,39.369,NA,NA,"Bosnia and Herzegovina",1997,"BIH",0,0,NA,0,2002,-5
"272","BIH1998",396,"BA","BIH",1998,"Bosnia and Herzegovina",125.6666091,20393444051,NA,NA,39.348,243,-0.275947303,"Bosnia and Herzegovina",1998,"BIH",0,0,NA,0,2002,-4
"273","BIH1999",397,"BA","BIH",1999,"Bosnia and Herzegovina",121.8206294,22351214638,NA,NA,39.327,NA,NA,"Bosnia and Herzegovina",1999,"BIH",0,0,NA,0,2002,-3
"274","BIH2000",398,"BA","BIH",2000,"Bosnia and Herzegovina",104.1906109,23580531541,NA,NA,39.306,459,-0.487009674,"Bosnia and Herzegovina",2000,"BIH",0,0,NA,0,2002,-2
"275","BIH2001",399,"BA","BIH",2001,"Bosnia and Herzegovina",104.3189499,24618074812,NA,NA,39.285,NA,NA,"Bosnia and Herzegovina",2001,"BIH",0,0,NA,0,2002,-1
"276","BIH2002",400,"BA","BIH",2002,"Bosnia and Herzegovina",95.27676951,25922832843,NA,NA,39.264,675,-0.352238327,"Bosnia and Herzegovina",2002,"BIH",0,0,NA,1,2002,0
"277","BIH2003",401,"BA","BIH",2003,"Bosnia and Herzegovina",113.4578465,26959746174,NA,NA,39.244,891,-0.301143855,"Bosnia and Herzegovina",2003,"BIH",0,0,NA,1,2002,1
"278","BIH2004",402,"BA","BIH",2004,"Bosnia and Herzegovina",109.7401313,28604290628,NA,NA,39.223,1107,-0.313778222,"Bosnia and Herzegovina",2004,"BIH",0,0,NA,1,2002,2
"279","BIH2005",403,"BA","BIH",2005,"Bosnia and Herzegovina",103.2447734,31109520299,NA,368,39.202,1323,-0.198875815,"Bosnia and Herzegovina",2005,"BIH",0,0,NA,1,2002,3
"280","BIH2006",404,"BA","BIH",2006,"Bosnia and Herzegovina",98.0289378,32782738575,NA,368,39.181,1539,-0.293383926,"Bosnia and Herzegovina",2006,"BIH",0,0,NA,1,2002,4
"281","BIH2007",405,"BA","BIH",2007,"Bosnia and Herzegovina",83.56426538,34660782011,NA,368,39.16,1755,-0.377741367,"Bosnia and Herzegovina",2007,"BIH",0,0,NA,1,2002,5
"282","BIH2008",406,"BA","BIH",2008,"Bosnia and Herzegovina",86.21377924,36560715535,NA,428,39.161,1971,-0.355493575,"Bosnia and Herzegovina",2008,"BIH",0,0,NA,1,2002,6
"283","BIH2009",407,"BA","BIH",2009,"Bosnia and Herzegovina",73.80282349,35511466462,NA,422,39.183,2187,-0.372440279,"Bosnia and Herzegovina",2009,"BIH",0,0,NA,1,2002,7
"284","BIH2010",408,"BA","BIH",2010,"Bosnia and Herzegovina",81.02718514,35783929625,NA,422,39.226,2403,-0.324710518,"Bosnia and Herzegovina",2010,"BIH",0,0,NA,1,2002,8
"285","BLR1996",698,"BY","BLR",1996,"Belarus",96.77485102,55283525445,94.77983,NA,68.308,20,-0.930731416,"Belarus",1996,"BLR",0,0,NA,0,0,NA
"286","BLR1997",699,"BY","BLR",1997,"Belarus",125.5161995,61585847345,94.56678,NA,68.687,NA,NA,"Belarus",1997,"BLR",0,0,NA,0,0,NA
"287","BLR1998",700,"BY","BLR",1998,"Belarus",122.9577514,66759058522,85.92051,NA,69.064,236,-0.633063734,"Belarus",1998,"BLR",0,0,NA,0,0,NA
"288","BLR1999",701,"BY","BLR",1999,"Belarus",120.8351265,69028866512,NA,NA,69.482,NA,NA,"Belarus",1999,"BLR",0,0,NA,0,0,NA
"289","BLR2000",702,"BY","BLR",2000,"Belarus",141.609166,73032540770,NA,NA,69.973,452,-0.503182411,"Belarus",2000,"BLR",0,0,NA,0,0,NA
"290","BLR2001",703,"BY","BLR",2001,"Belarus",137.0449305,76483551805,NA,NA,70.458,NA,NA,"Belarus",2001,"BLR",0,0,NA,0,0,NA
"291","BLR2002",704,"BY","BLR",2002,"Belarus",131.0020583,80342351448,NA,NA,70.939,668,-0.779187381,"Belarus",2002,"BLR",0,0,NA,0,0,NA
"292","BLR2003",705,"BY","BLR",2003,"Belarus",134.1418523,86001018060,NA,NA,71.415,884,-0.704946339,"Belarus",2003,"BLR",0,0,NA,0,0,NA
"293","BLR2004",706,"BY","BLR",2004,"Belarus",142.1365104,95847913543,NA,NA,71.887,1100,-0.922180414,"Belarus",2004,"BLR",0,0,NA,0,0,NA
"294","BLR2005",707,"BY","BLR",2005,"Belarus",118.8843517,1.05e+11,NA,986.5,72.354,1316,-0.872314155,"Belarus",2005,"BLR",0,0,NA,0,0,NA
"295","BLR2006",708,"BY","BLR",2006,"Belarus",124.2951039,1.15e+11,NA,986.5,72.816,1532,-0.627905667,"Belarus",2006,"BLR",0,0,NA,0,0,NA
"296","BLR2007",709,"BY","BLR",2007,"Belarus",128.153878,1.25e+11,NA,986.5,73.273,1748,-0.681611598,"Belarus",2007,"BLR",0,0,NA,0,0,NA
"297","BLR2008",710,"BY","BLR",2008,"Belarus",129.5994785,1.38e+11,110.76379,986.5,73.726,1964,-0.637760758,"Belarus",2008,"BLR",0,0,NA,0,0,NA
"298","BLR2009",711,"BY","BLR",2009,"Belarus",112.3103385,1.38e+11,109.52856,900,74.172,2180,-0.640954137,"Belarus",2009,"BLR",1,0,0,0,0,NA
"299","BLR2010",712,"BY","BLR",2010,"Belarus",120.1393394,1.49e+11,107.05787,798,74.615,2396,-0.729501784,"Belarus",2010,"BLR",1,0,0,0,0,NA
"300","BLZ1996",717,"BZ","BLZ",1996,"Belize",100.2692967,1303298401,NA,NA,47.528,22,-0.014623114,"Belize",1996,"BLZ",0,0,NA,1,1994,2
"301","BLZ1997",718,"BZ","BLZ",1997,"Belize",108.4864554,1349502660,NA,NA,47.573,NA,NA,"Belize",1997,"BLZ",0,0,NA,1,1994,3
"302","BLZ1998",719,"BZ","BLZ",1998,"Belize",109.5091669,1399986969,NA,NA,47.617,238,-0.125918508,"Belize",1998,"BLZ",0,0,NA,1,1994,4
"303","BLZ1999",720,"BZ","BLZ",1999,"Belize",122.4112524,1522911025,64.12162,NA,47.662,NA,NA,"Belize",1999,"BLZ",0,0,NA,1,1994,5
"304","BLZ2000",721,"BZ","BLZ",2000,"Belize",126.6416141,1721479771,67.97437,NA,47.663,454,-0.195568055,"Belize",2000,"BLZ",0,0,NA,1,1994,6
"305","BLZ2001",722,"BZ","BLZ",2001,"Belize",119.9675713,1807823395,70.59147,NA,47.392,NA,NA,"Belize",2001,"BLZ",0,0,NA,1,1994,7
"306","BLZ2002",723,"BZ","BLZ",2002,"Belize",118.6904488,1900357910,NA,NA,47.122,670,-0.244670525,"Belize",2002,"BLZ",0,0,NA,1,1994,8
"307","BLZ2003",724,"BZ","BLZ",2003,"Belize",119.1245519,2077647026,76.9528,NA,46.851,886,-0.12683861,"Belize",2003,"BLZ",0,0,NA,1,1994,9
"308","BLZ2004",725,"BZ","BLZ",2004,"Belize",109.0750106,2174217874,78.28896,NA,46.58,1102,-0.267151654,"Belize",2004,"BLZ",0,0,NA,1,1994,10
"309","BLZ2005",726,"BZ","BLZ",2005,"Belize",117.3553923,2230269402,76.51871,147,46.311,1318,-0.265379786,"Belize",2005,"BLZ",0,0,NA,1,1994,11
